grid_id,g_lat,g_lon,g_temp_median,g_temp_p25,g_temp_p75,g_rf_median,g_rf_p25,g_rf_p75,g_soil_light,g_soil_medium,g_soil_heavy
276,25.5,82.5,33.267784,27.355774,36.444782,2201.8989318,815.71085205,4877.2652175,0.0,1.0,1.0
277,25.5,83.5,33.058395,27.298832,36.446556,1420.2112659,621.5778732,3337.4911395,0.0,1.0,1.0
278,25.5,84.5,33.179665,27.327847,36.182934,954.8001942,249.7760229,2050.3256316,0.0,1.0,1.0
279,25.5,85.5,32.860832,27.116594,35.99933,951.7621746,258.564909,3488.973324,0.0,1.0,1.0
280,25.5,86.5,32.801865,27.377018,35.665558,1359.2986362,302.57551779,5122.123335,0.0,1.0,1.0
281,25.5,87.5,32.649506,28.150093,35.10488,1117.455096,284.53287984,5513.703258,0.0,1.0,1.0
282,25.5,88.5,32.31263,27.767956,34.804707,894.7564119,358.54007820000004,3863.542665,0.0,1.0,1.0
283,25.5,89.5,30.52178723792068,26.474521533418773,32.81122675692434,2469.51437642217,510.4151736503484,8538.379823124002,0.0,1.0,1.0
284,25.5,90.5,29.830853,26.32397,32.07697,4501.8,713.7000183,13194.3,0.0,1.0,1.0
285,25.5,91.5,28.66999,25.497076,31.23505,2294.4752097,702.6074732999999,4552.8210405,0.0,1.0,1.0
286,25.5,92.5,28.47358,25.355251,30.975685,1017.350619,236.735712825,3610.5200025,0.0,1.0,1.0
287,25.5,93.5,28.3928,25.353182,30.981014,1831.188402,440.0071398,4545.753672,0.0,1.0,1.0
288,25.5,94.5,28.228352,25.219034,30.71024,1830.0,439.2,4538.400000000001,0.0,1.0,1.0
289,25.5,95.5,28.474294749366443,25.47647405071529,31.06011942067551,1496.4130418964714,377.0133403149508,3150.5177011746514,0.0,1.0,1.0
290,25.5,96.5,28.582423888537807,25.577702872743004,31.28476340588529,1386.4568058134814,363.9308101095445,2713.1625068091416,0.0,1.0,1.0
291,25.5,97.5,28.604320013355533,25.562249920431693,31.40522331636792,1332.9011455975783,358.7343441113492,2449.0607863473942,0.0,1.0,1.0
292,25.5,98.5,28.62451059559656,25.528364042440145,31.43888260540157,1328.2901275175052,359.9006780212095,2290.004258507161,0.0,1.0,1.0
293,25.5,99.5,28.63996157965224,25.506920059936306,31.511878105972286,1364.6127200685205,365.9755902434328,2475.3208103326383,0.0,1.0,1.0
294,26.5,66.5,33.39006734617909,29.433820846113832,36.14421318280188,1387.8742299349865,453.3965413291786,3996.279431344093,0.0,1.0,1.0
295,26.5,67.5,33.75966299515467,29.703832956450608,36.37902206336693,1375.4563327574,452.1619438853872,4004.3064437935,0.0,1.0,1.0
296,26.5,68.5,34.10403274152911,29.88189968073146,36.69629278430212,1379.0529706667735,451.81787661953416,4151.2266690998495,0.0,1.0,1.0
297,26.5,69.5,34.35710516119438,29.846975634434173,36.95195300128831,1378.3349547471382,450.06546579131424,4281.902230385278,0.0,1.0,1.0
298,26.5,70.5,34.52089,29.645073,37.144337,875.2138602,279.4341192,3628.702242,0.0,1.0,1.0
299,26.5,71.5,34.1455,28.839441,36.91813,824.7924191999999,222.61322493,3741.958197,0.0,1.0,1.0
300,26.5,72.5,33.979164,28.705269,36.80095,1271.5435848000002,304.01511291,5168.819262,0.0,1.0,1.0
301,26.5,73.5,33.98092,28.302786,37.0223,1290.040383,350.86142748,3768.6036375,0.0,1.0,1.0
302,26.5,74.5,33.726654,27.914436,36.847305,1838.8224483,551.17247535,4470.5632725,0.0,1.0,1.0
309,26.5,81.5,33.152164,27.061949,36.814323,2892.6717951,299.25330834,5407.2709155,0.0,1.0,1.0
310,26.5,82.5,33.108078,27.217562,36.138542,902.3167458,380.6360472,2537.573892,0.0,1.0,1.0
311,26.5,83.5,33.220016,27.440287,36.307426,1502.0091000000002,237.84113256,5672.539206,0.0,1.0,1.0
312,26.5,84.5,33.015438,27.374794,36.15666,894.8781252000001,379.05888915,4415.2692735,0.0,1.0,1.0
313,26.5,85.5,32.68979,27.273186,35.975544,853.0933692,363.56076189,4557.663403500001,0.0,1.0,1.0
314,26.5,86.5,31.284418,26.105852,34.302567,2174.3054598000003,800.6966994,5498.47107,0.0,1.0,1.0
315,26.5,87.5,28.737034,23.990032,31.410076,1196.6133564,405.9727998,3418.881396,0.0,1.0,1.0
316,26.5,88.5,28.500614,23.97521,30.786045,2186.1332073,447.2326294500001,9006.949083,0.0,1.0,1.0
317,26.5,89.5,28.469273,24.488026,30.75075,4258.769778,599.9930964,10356.074676,0.0,1.0,1.0
318,26.5,90.5,27.581345,23.8464,29.90666,4501.800366,713.6999999999999,13194.3,0.0,1.0,1.0
319,26.5,91.5,28.484179,25.178444,31.06396,2415.6,585.6000366,6405.0,0.0,1.0,1.0
320,26.5,92.5,28.398342,25.250496,31.009508,2156.2528758,291.9008295,5982.893664000001,0.0,1.0,1.0
321,26.5,93.5,28.948448,25.721611,31.75548,1835.8473624,432.558564,4734.321996000001,0.0,1.0,1.0
322,26.5,94.5,28.820879,25.685411,31.453604,1457.0021715,344.26873353,4075.859814,0.0,1.0,1.0
323,26.5,95.5,28.737156,25.702826,31.423883,0.0,0.0,0.0,0.0,1.0,1.0
324,26.5,96.5,28.74741899853532,25.744588331616736,31.59918113875092,1470.5097677092365,365.69378727754565,4011.656482792212,0.0,1.0,1.0
325,26.5,97.5,28.65716217589927,25.65090272571677,31.565609292047974,1389.561189315521,360.144481525385,3072.687420146637,0.0,1.0,1.0
326,26.5,98.5,28.65485513872264,25.601850961186955,31.546951796195906,1386.9309477004706,362.9868553495432,2729.3025993362635,0.0,1.0,1.0
327,26.5,99.5,28.628041092995968,25.53801315229381,31.59155605744765,1420.1558854496484,369.9083551358398,2897.889779740518,0.0,1.0,1.0
328,27.5,66.5,33.289422719188856,28.82172141541957,36.13882245420958,1337.8433185995214,429.51406989522303,3709.4414462736336,0.0,1.0,1.0
329,27.5,67.5,33.69578600831836,29.07369324234842,36.47614203595378,1342.1153539910988,429.2151193307437,3727.5684583673305,0.0,1.0,1.0
330,27.5,68.5,34.11977288682736,29.31735396633568,36.86536057456695,1366.6503995171695,430.5963258376184,3818.2385208874025,0.0,1.0,1.0
331,27.5,69.5,34.472897,29.506132,37.199944,2196.0,732.0,4209.0,0.0,1.0,1.0
332,27.5,70.5,34.34948,28.964123,37.098213,1814.4271758,750.1269552,3486.96984,0.0,1.0,1.0
333,27.5,71.5,34.39486,28.721643,37.206768,951.4490433,245.47117207500003,3707.47601025,0.0,1.0,1.0
337,27.5,75.5,33.90898,27.35841,36.881294,1269.0933978,418.2650562,3803.388552,0.0,1.0,1.0
338,27.5,76.5,33.50596,26.861366,36.58573,1899.253605,544.4279371499999,7757.896490999999,0.0,1.0,1.0
339,27.5,77.5,33.597702,26.756632,36.79769,1177.6419294,378.12703485,3750.183498,0.0,1.0,1.0
340,27.5,78.5,33.469376,26.874575,36.73887,2621.562657,739.2556388999999,6433.0525275,0.0,1.0,1.0
341,27.5,79.5,33.13334,26.50861,36.238586,1222.7814231,274.21381727999994,3306.1220115,0.0,1.0,1.0
342,27.5,80.5,32.89035,26.683191,36.006058,784.6671804,204.07419216,1684.314798,0.0,1.0,1.0
343,27.5,81.5,33.04415,26.514963,36.084736,2965.548306,466.5258528,8210.556324,0.0,1.0,1.0
344,27.5,82.5,33.35446,27.073494,36.31466,2376.9045768,692.55102855,6518.3991525,0.0,1.0,1.0
345,27.5,83.5,33.1702,27.37023,36.093437,1539.911694,405.1324821,6079.031433000001,0.0,1.0,1.0
346,27.5,84.5,33.05892,27.348866,35.978027,1153.0380369000002,461.7866469,4917.9102495,0.0,1.0,1.0
347,27.5,85.5,31.88075831700564,26.458781973221143,34.917751353526555,1665.17743352577,488.7928709430804,5220.261601796736,0.0,1.0,1.0
348,27.5,86.5,30.356618075706475,25.25235782389285,33.28096530754488,1901.8780737782563,504.9866589658584,5703.442296045465,0.0,1.0,1.0
349,27.5,87.5,28.80974113803077,24.087480194625904,31.50330609654646,2220.7209533502123,520.2865868102762,6592.01922750829,0.0,1.0,1.0
350,27.5,88.5,28.22854,23.929163,30.699112,3701.5549995,884.380989,8668.5087915,0.0,1.0,1.0
351,27.5,89.5,28.363213,24.168268,30.555992,2680.3251282,436.2635637,7969.845261,0.0,1.0,1.0
352,27.5,90.5,27.92225,24.124834,30.127554,2810.9698164,470.04319515,6471.880827,0.0,1.0,1.0
353,27.5,91.5,28.611591,24.749977,31.071718,2415.5997804,585.6,6405.0,0.0,1.0,1.0
354,27.5,92.5,28.15316,25.034197,30.878305,2415.5997804,613.0499634,6414.15,0.0,1.0,1.0
355,27.5,93.5,28.340885,25.131004,30.985016,2415.6001464,585.6000366,6405.0,0.0,1.0,1.0
356,27.5,94.5,28.68569,25.730791,31.387688,2342.4,439.1999634,10193.0991765,0.0,1.0,1.0
357,27.5,95.5,29.462019,26.080978,32.21919,2342.4,439.2000732,10193.1004575,0.0,1.0,1.0
358,27.5,96.5,28.874882,25.94234,32.008873,2342.3998536,439.2,10211.399085,0.0,1.0,1.0
359,27.5,97.5,28.671587,25.67967,31.650888,0.0,0.0,0.0,0.0,1.0,1.0
360,27.5,98.5,28.70183696343619,25.674220697251915,31.6960009650465,1472.2024223286612,368.7770298721928,3462.236467996102,0.0,1.0,1.0
361,27.5,99.5,28.62423860787469,25.557347994904685,31.705883590434777,1487.1895752997832,375.08282682531103,3498.138094973251,0.0,1.0,1.0
362,28.5,66.5,33.025927276709595,28.05090082611009,35.932784849789286,1279.0401724690505,405.64065588079546,3388.5009654324563,0.0,1.0,1.0
363,28.5,67.5,33.44082613405053,28.24916550029463,36.31593576454638,1285.8392256754266,404.8946510402722,3381.600726837828,0.0,1.0,1.0
364,28.5,68.5,33.93361226323752,28.47584376840244,36.812900245747095,1304.339549163962,405.1643824486016,3404.882592247752,0.0,1.0,1.0
365,28.5,69.5,34.52355307633301,28.687722037106905,37.39038662872689,1316.7048175410605,404.5893793211869,3415.387122020712,0.0,1.0,1.0
366,28.5,70.5,35.384624,28.940454,38.191814,2196.0,732.0,4209.0002745,0.0,1.0,1.0
367,28.5,71.5,35.3283,28.7846,38.287933,664.3784805,274.28492925,1986.6919749,1.0,0.0,0.0
371,28.5,75.5,33.9462,26.844463,36.851334,1232.5314618,317.0332992,2881.85655,0.0,1.0,1.0
372,28.5,76.5,33.906593,26.740917,36.69694,1855.172016,315.5532135,4165.71684,0.0,1.0,1.0
373,28.5,77.5,33.54537,26.460382,36.538864,1007.25762,285.8367768,3175.260816,0.0,1.0,1.0
374,28.5,78.5,32.72538,26.119022,35.88299,1949.9525472,604.972746,5087.95266,0.0,1.0,1.0
375,28.5,79.5,31.660782,25.467985,34.282986,2889.2328042,655.4407421999999,7543.403106,0.0,1.0,1.0
376,28.5,80.5,31.692863,25.708431,34.42241,1662.1475871,359.615200455,3318.8880915000004,0.0,1.0,1.0
377,28.5,81.5,31.84748,25.63009,34.56156,2219.175486,499.1534352000001,6233.295491999999,0.0,1.0,1.0
378,28.5,82.5,32.299403283192724,26.120701313851,35.08807381663886,1676.7278410256176,460.9839761183443,5553.610690088197,0.0,1.0,1.0
379,28.5,83.5,32.30164575315196,26.36292342341227,35.12131804368127,1630.6166918472109,465.21811252196886,5479.155386677169,0.0,1.0,1.0
380,28.5,84.5,31.9303383450162,26.218210384588826,34.774963859442565,1647.624969962791,473.0501212844345,5393.736905065703,0.0,1.0,1.0
381,28.5,85.5,31.052669034701644,25.61097723882964,33.92833664474702,1775.8234865752556,485.5998505053215,5582.3874782682105,0.0,1.0,1.0
382,28.5,86.5,29.90082391785892,24.785647764758565,32.72526197621354,2005.5415599976795,501.5252568840048,6107.8275167572765,0.0,1.0,1.0
383,28.5,87.5,28.85797540834317,24.1115961291102,31.53239595890246,2310.8449322690003,518.983428796086,6959.389193054033,0.0,1.0,1.0
384,28.5,88.5,28.26659,23.888407,30.796978,4099.2,1189.49993595,8674.199451,0.0,1.0,1.0
385,28.5,89.5,28.11742151937636,23.92022221298029,30.483891119293467,2657.608535873679,518.7416057413582,7726.733484284511,0.0,1.0,1.0
386,28.5,90.5,28.03617004995457,24.036902447773297,30.36292277999502,2567.858614314812,499.0123184083393,7063.577612296238,0.0,1.0,1.0
387,28.5,91.5,28.068964,24.253113,30.48934,1594.3875549000002,256.2000183,5488.8565245,0.0,1.0,1.0
388,28.5,92.5,28.792492,25.3805,31.375515,1784.25,338.5499817,5563.200366,0.0,1.0,1.0
389,28.5,93.5,28.237309,25.190422,30.836472,2122.8,512.4,6331.800366,0.0,1.0,1.0
390,28.5,94.5,28.678795,25.737164,31.408659,2342.4,439.2,10193.100183,0.0,1.0,1.0
391,28.5,95.5,28.527134,25.632887,31.406578,2342.4,439.2,10193.1,0.0,1.0,1.0
392,28.5,96.5,28.72602,25.744247,31.948141,2342.4,439.2,10193.0989935,0.0,1.0,1.0
393,28.5,97.5,28.85347911557395,25.873624087491297,32.024399424626765,1171.2,219.6,5105.699634,0.0,1.0,1.0
394,28.5,98.5,28.785960835956885,25.764456368863925,31.946743291431886,1612.9830162378148,380.2148277557852,4921.336900977489,0.0,1.0,1.0
395,28.5,99.5,28.71591032398682,25.6469949802051,31.864693976483125,1570.806882042371,382.002199128418,4345.735903765296,0.0,1.0,1.0
396,29.5,66.5,32.582704239931715,27.1274354919148,35.5423527772069,1209.7949471744616,381.6588529478527,3035.082104184861,0.0,1.0,1.0
397,29.5,67.5,32.94475379630907,27.22059757415657,35.912259479063195,1209.95227777281,379.52562078006207,2987.981040057303,0.0,1.0,1.0
398,29.5,68.5,33.39404826940207,27.343757334889386,36.37736990349924,1212.2463490534694,377.5376118349277,2933.3190493898,0.0,1.0,1.0
399,29.5,69.5,33.92713508359923,27.47656431753062,36.92732124882229,1202.7621561970268,374.2001566322512,2852.592174093922,0.0,1.0,1.0
400,29.5,70.5,34.43362089064031,27.564693953121647,37.40705504560214,1156.9355027718148,366.8258332111327,2730.2017198478816,0.0,1.0,1.0
401,29.5,71.5,34.63636725660791,27.46795992582552,37.5988141588199,1060.2199555912775,354.5024741544624,2444.6007939888864,1.0,0.0,0.0
405,29.5,75.5,33.422916,25.952322,36.286636,1200.7699452,280.19699679,2940.668907,0.0,1.0,1.0
406,29.5,76.5,32.96528,25.635612,35.6929,607.5355145999999,77.17917213,3067.1752515,0.0,1.0,1.0
407,29.5,77.5,31.51342,24.820438,34.090782,1817.758398,409.9105938,4703.061753,0.0,1.0,1.0
408,29.5,78.5,30.345545,24.362602,32.958893,2011.2840822,364.11691902,6162.794559,0.0,1.0,1.0
409,29.5,79.5,30.281797,24.430136,32.860962,745.1467749,283.03488576,2725.0333824,0.0,1.0,1.0
410,29.5,80.5,31.249407,25.1797,33.808372,694.0987602,259.3308189,2225.743356,0.0,1.0,1.0
411,29.5,81.5,31.2092122918318,25.07890736630069,33.80165314338507,1520.5873382854763,448.6525459481772,4140.901388209705,0.0,1.0,1.0
412,29.5,82.5,31.26017788772361,25.15265966978037,33.926370960282355,1559.4720111563984,451.7059680155026,4713.502057593943,0.0,1.0,1.0
413,29.5,83.5,31.1886873509514,25.228273785571385,33.928410239540945,1593.653914838023,457.1889940161422,4992.264897909852,0.0,1.0,1.0
414,29.5,84.5,30.849484324972924,25.104012473847018,33.64312983939094,1667.097943192525,465.7355512280855,5217.825050845518,0.0,1.0,1.0
415,29.5,85.5,30.2280513408474,24.746507377346767,33.044214729862524,1806.669305053016,477.5103496520883,5559.503755014316,0.0,1.0,1.0
416,29.5,86.5,29.455639371067868,24.28139927998318,32.24468002701814,2009.964246250128,491.3971734647752,6081.044319308175,0.0,1.0,1.0
417,29.5,87.5,28.7518856258557,23.908037135937395,31.478023516714064,2247.243054410872,504.90254137989496,6726.356120804769,0.0,1.0,1.0
418,29.5,88.5,28.293476455909417,23.757422238758867,30.904990699181525,2442.270164125168,511.7889528706783,7232.122969548413,0.0,1.0,1.0
419,29.5,89.5,28.099592424853668,23.806139664564444,30.62061075279632,2497.471049406768,504.5121359461166,7241.308884823451,0.0,1.0,1.0
420,29.5,90.5,28.080977861534592,24.007264372757696,30.62311815024288,2442.689547920736,489.2134528162231,6929.705925936978,0.0,1.0,1.0
421,29.5,91.5,28.24673647294909,24.41893825434464,30.89777325816092,2337.648197790451,471.77666535368735,6693.066548455889,0.0,1.0,1.0
422,29.5,92.5,28.544403348347377,25.02037520562369,31.332568272638188,2253.169403262021,456.0441946698506,7019.949707071131,0.0,1.0,1.0
423,29.5,93.5,28.71082229884648,25.454582019294627,31.664721609263605,2205.01588744284,441.6841508097674,8091.277840664075,0.0,1.0,1.0
424,29.5,94.5,29.141665,26.008373,32.371696,2342.3998536,439.2,10211.4,0.0,1.0,1.0
425,29.5,95.5,28.709496,25.865444,32.37073,2342.3998536,439.2,10211.399634,0.0,1.0,1.0
426,29.5,96.5,29.323051,26.333746,32.615314,2342.3998536,439.2,10211.399634,0.0,1.0,1.0
427,29.5,97.5,29.06934279986413,26.06633930719482,32.38263118991527,1859.7381176812275,396.13669517611305,7745.858266377751,0.0,1.0,1.0
428,29.5,98.5,28.909499476510604,25.87723140115816,32.20395582258886,1752.227729482006,393.5078371874161,6297.029407997163,0.0,1.0,1.0
429,29.5,99.5,28.84985805557529,25.76152491206118,32.047978740943776,1653.9481878453807,389.66351704531377,5225.377136975098,0.0,1.0,1.0
430,30.5,66.5,31.96964925026169,26.081631304415733,35.09779138847444,1134.6169184814305,358.1447391547546,2666.5887731838498,0.0,1.0,1.0
431,30.5,67.5,32.21440688647525,26.02929906066452,35.30897426828429,1126.7450865851956,354.4919360708315,2583.336308830849,0.0,1.0,1.0
432,30.5,68.5,32.509518674736455,25.98491095183015,35.610857343142875,1117.0923764197871,350.6535641926352,2466.7159889941167,0.0,1.0,1.0
439,30.5,75.5,32.093353,24.029139,34.63058,814.0789404000001,200.53546260000005,2481.3127197,0.0,1.0,1.0
440,30.5,76.5,30.179985,23.329376,32.640343,1165.9261962,571.2135648,2779.5667968,0.0,1.0,1.0
441,30.5,77.5,29.621304,22.60762,32.195847,2790.6026301,892.0470237,7055.6315205,0.0,1.0,1.0
442,30.5,78.5,28.940073,22.80984,31.354671,3256.2959610000003,1363.0474644,8648.7530265,0.0,1.0,1.0
443,30.5,79.5,29.278967,23.224123,31.733883,841.8337086,292.96530024,2973.55573635,0.0,1.0,1.0
444,30.5,80.5,30.227465,24.104467,32.681908,841.8,292.8,2973.75,0.0,1.0,1.0
445,30.5,81.5,30.22647711503187,24.068593387277115,32.774936265177885,1365.0711642755994,439.2155471281243,3333.111070203031,0.0,1.0,1.0
446,30.5,82.5,30.19335433124661,24.072932266003143,32.85268188102323,1433.698387636023,440.62756462850535,3884.647181877596,0.0,1.0,1.0
447,30.5,83.5,30.096172219154298,24.10188104700953,32.84332243408348,1514.4793770631009,445.9556083403262,4360.0054706857945,0.0,1.0,1.0
448,30.5,84.5,29.85243832539222,24.056427575057143,32.65391735529995,1621.5898982877177,454.34662065813126,4789.351567182847,0.0,1.0,1.0
449,30.5,85.5,29.452651559040497,23.90737564525708,32.28703627564206,1765.643412267285,464.9854663963102,5247.633511635283,0.0,1.0,1.0
450,30.5,86.5,28.971054532376307,23.71259561842756,31.797537478129964,1941.027538702353,476.4195833042352,5762.683907240051,0.0,1.0,1.0
451,30.5,87.5,28.52779553290483,23.57138439425057,31.3045867714666,2121.8457931756293,486.1422728346146,6282.385290012497,0.0,1.0,1.0
452,30.5,88.5,28.22367318990981,23.55824689173693,30.947069297086568,2263.276816981097,490.48952303097815,6674.891593734844,0.0,1.0,1.0
453,30.5,89.5,28.093577713029173,23.69283777122816,30.84208645598039,2327.415963330782,486.9948170845784,6837.826213974383,0.0,1.0,1.0
454,30.5,90.5,28.11419186087707,23.96287410308291,30.963958154315108,2319.872376254235,477.4658164731323,6863.103576990032,0.0,1.0,1.0
455,30.5,91.5,28.2624634637806,24.36608259366657,31.225666678100243,2275.761027740903,465.4399602728215,6991.36151185235,0.0,1.0,1.0
456,30.5,92.5,28.487950780122127,24.85410040592131,31.58211534541764,2229.7221757721413,453.3243572989527,7447.89197478716,0.0,1.0,1.0
457,30.5,93.5,28.7416878007108,25.34425294220605,31.99365252698849,2200.02409809311,442.1923449248352,8312.565657624153,0.0,1.0,1.0
458,30.5,94.5,28.943147455837384,25.74339854540148,32.44020271973113,2176.596830903624,432.0240748448312,9254.04710045285,0.0,1.0,1.0
459,30.5,95.5,28.979800393346043,25.936438377579204,32.648000135352305,2135.2034659695487,422.8970011852347,9695.505581923668,0.0,1.0,1.0
460,30.5,96.5,29.108077281423512,26.084966718029143,32.679656132047384,2064.514969026181,415.61185847276766,9431.208607760444,0.0,1.0,1.0
461,30.5,97.5,29.074942850064662,26.03988736397332,32.56212017772789,1961.624393297637,410.0065452153546,8361.12436140614,0.0,1.0,1.0
462,30.5,98.5,29.008725614302293,25.93997902026113,32.37104734620424,1841.6236379336729,404.426197920543,7054.314255049932,0.0,1.0,1.0
463,30.5,99.5,28.960292434545867,25.845276235416254,32.22788695516842,1714.469044569841,396.2332636758262,5893.488929793353,0.0,1.0,1.0
464,31.5,66.5,31.22791383030172,24.96376180057632,34.5482505552464,1058.80694045591,335.7865677738694,2304.4620580285,0.5,0.5,0.5
465,31.5,67.5,31.316936985146857,24.744012941274924,34.60983745422242,1044.8317712252972,330.8560958835969,2196.4653698490133,1.0,0.0,0.0
466,31.5,68.5,31.41039912391431,24.50174099656393,34.721547150323254,1029.671280766034,325.81380634621064,2043.8789304764664,0.0,1.0,1.0
473,31.5,75.5,29.136086,21.069586,31.66108,1301.7696948,333.68224758,3384.906531,0.0,1.0,1.0
474,31.5,76.5,28.37533,20.938013,30.808174,1448.5606926,372.97929975,4131.523839,0.0,1.0,1.0
475,31.5,77.5,28.294144,21.413034,30.698456,1315.1322999,620.1799910999999,2419.85955375,0.0,1.0,1.0
476,31.5,78.5,28.196205,21.472025,30.659523,1607.770839,815.835777,2427.9085800000003,0.0,1.0,1.0
477,31.5,79.5,27.875118,21.697554,30.249887,1101.022794,466.3067835000001,2151.3551553,0.0,1.0,1.0
478,31.5,80.5,28.63323965471421,22.37607408368348,31.101671665976,1217.0418359828018,433.6108598303086,2375.469446698326,0.0,1.0,1.0
479,31.5,81.5,28.956816225463022,22.68332148344488,31.54941204945109,1233.6459953612048,425.5972529340614,2649.5733022365466,0.0,1.0,1.0
480,31.5,82.5,29.0461158012736,22.8361715111303,31.75591912939281,1308.9316415414398,426.0292235499184,3162.5771072978414,0.0,1.0,1.0
481,31.5,83.5,29.035863248468296,22.963370376249888,31.839821596723755,1411.626663288554,431.37359866477794,3715.808335890384,0.0,1.0,1.0
482,31.5,84.5,28.92559357101112,23.05229167574856,31.79099806548108,1535.623494537682,439.6767403146087,4254.512570627014,0.0,1.0,1.0
483,31.5,85.5,28.720842311211847,23.092917928443583,31.6067627166437,1679.4279857846782,449.5216838712987,4785.594778412672,0.0,1.0,1.0
484,31.5,86.5,28.46622400992382,23.113893164729067,31.35713611993448,1834.9227627217192,459.3704349916456,5310.183403994089,0.0,1.0,1.0
485,31.5,87.5,28.230661144944303,23.16730421492818,31.13271049118405,1983.8596523762176,467.3002945216592,5796.353617499304,0.0,1.0,1.0
486,31.5,88.5,28.07370456982512,23.296450683195243,31.01206134723759,2101.9360919052483,471.29331668573616,6190.523244556384,0.0,1.0,1.0
487,31.5,89.5,28.017927324759736,23.51391503506891,31.06961093995312,2173.3491133122075,470.4478993883083,6480.907320207937,0.0,1.0,1.0
488,31.5,90.5,28.064982648114057,23.82306495766372,31.240693662713923,2199.35080700668,465.4878725028091,6725.990497175047,0.0,1.0,1.0
489,31.5,91.5,28.20374238118804,24.218472538326008,31.46744454184612,2195.855770937978,458.1404397740434,7041.8962267082925,0.0,1.0,1.0
490,31.5,92.5,28.414078930487893,24.67819928305413,31.75862984475946,2185.4049968340773,450.3180613223734,7564.528360282867,0.0,1.0,1.0
491,31.5,93.5,28.62326405347149,25.116186706416656,32.128745424857925,2177.510534382377,442.9726931063899,8273.732037716492,0.0,1.0,1.0
492,31.5,94.5,28.779590350667096,25.46005732893804,32.47206142250086,2166.119033571517,436.1840986586916,8941.021948801881,0.0,1.0,1.0
493,31.5,95.5,28.88365253986034,25.69648106818309,32.639234513002684,2140.104298043823,430.1478998123104,9313.05804378186,0.0,1.0,1.0
494,31.5,96.5,28.958903089318788,25.84526995711598,32.6521727272248,2090.009304636675,425.10688163680936,9171.551797707054,0.0,1.0,1.0
495,31.5,97.5,29.028081775658915,25.927418245566564,32.596884816784296,2000.9562435957623,419.57239644395344,8406.054976003157,0.0,1.0,1.0
496,31.5,98.5,29.025482572829727,25.91295752387333,32.47910668740037,1879.930939421988,411.6449773807787,7323.7867755383795,0.0,1.0,1.0
497,31.5,99.5,29.03849864057609,25.885677436992577,32.38841817398897,1746.7769966341664,400.74170511923984,6284.272607538142,0.0,1.0,1.0
498,32.5,66.5,30.415851401250173,23.833475517915325,33.968213912012764,986.2724609261178,315.13291550314534,1971.2157509450203,1.0,0.0,0.0
499,32.5,67.5,30.338914614288523,23.440127484243664,33.84602514956035,967.5654566721248,309.16840566184567,1839.6484892663725,1.0,0.0,0.0
500,32.5,68.5,30.2235602318394,22.99587832711991,33.75718236889863,950.9116138454189,303.3518607521533,1672.046654584516,0.0,1.0,1.0
507,32.5,75.5,25.966253,17.15363,29.924097,1273.83372,385.0362273,3050.5058730000005,0.0,1.0,1.0
508,32.5,76.5,26.841099,19.07527,30.364376,2094.3646182,677.4831654,7412.541819,0.0,1.0,1.0
509,32.5,77.5,27.11695,19.851124,29.853325,1714.2371097000002,720.7232289,5888.986024500001,0.0,1.0,1.0
510,32.5,78.5,28.430058,21.392105,30.73101,1578.851898,805.2,2342.3998536,0.0,1.0,1.0
511,32.5,79.5,27.453625,20.72681,29.905903,1207.1427371999998,548.716167,1949.130072,0.0,1.0,1.0
512,32.5,80.5,27.518435029505365,20.940303746820533,30.088547091968017,1054.0944646080684,408.1489032814417,1631.0367631503595,0.0,1.0,1.0
513,32.5,81.5,27.726550570394966,21.23622162005327,30.45879626483856,1089.6241538011234,404.0571987987751,1970.2265354885988,0.0,1.0,1.0
514,32.5,82.5,27.9094232993687,21.54294980041988,30.755343924704626,1179.0051518479193,406.855452343552,2509.5233708779647,0.0,1.0,1.0
515,32.5,83.5,28.026338620677123,21.8332248379572,30.944245877042,1295.9241792436158,413.6902580390058,3105.9369814069264,0.0,1.0,1.0
516,32.5,84.5,28.06579958923336,22.090423851860105,31.03693364864317,1428.741667405391,422.70635372647314,3699.4544405120687,0.0,1.0,1.0
517,32.5,85.5,28.03559488981178,22.312424910806666,31.060018724990684,1570.9479053451826,432.5291948219866,4271.7064352135485,0.0,1.0,1.0
518,32.5,86.5,27.96512522357313,22.517019664710624,31.038786756165177,1714.2837737108794,441.8637053327007,4812.327116204851,0.0,1.0,1.0
519,32.5,87.5,27.88985611471858,22.726845928559143,31.020612150592992,1847.6473404598405,449.4785955257816,5310.518809892332,0.0,1.0,1.0
520,32.5,88.5,27.84709067881468,22.96835039727974,31.08072643738188,1958.7751242612785,454.337478823663,5755.275573808934,0.0,1.0,1.0
521,32.5,89.5,27.86245579113979,23.26040446270581,31.233292270375298,2038.5307286436368,455.8990365874826,6146.211925761451,0.0,1.0,1.0
522,32.5,90.5,27.954807870977607,23.61985642971896,31.398053272539403,2087.2573645882608,454.52172442402514,6521.685899670097,0.0,1.0,1.0
523,32.5,91.5,28.10539573740112,24.028317547774943,31.61949212735801,2116.92878629715,451.4863093926282,6980.277211364099,0.0,1.0,1.0
524,32.5,92.5,28.275544146665023,24.43923816492682,31.8909631796015,2136.1986470281345,447.740770530853,7548.853487298479,0.0,1.0,1.0
525,32.5,93.5,28.44584683580395,24.81815557342855,32.2038717044875,2148.7913111972043,443.8382187677051,8165.194229615556,0.0,1.0,1.0
